MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
201179,North,Residential,2023-02-19 02:00:00,20.67,4.56,60,Active,4.59
201180,North,Commercial,2023-02-19 03:00:00,20.17,1.05,15,Active,7.0
201181,Central,Residential,2023-02-19 04:00:00,13.6,3.09,15,Active,9.31
201182,North,Industrial,2023-02-19 05:00:00,24.78,1.78,0,Active,6.92
201183,West,Commercial,2023-02-19 06:00:00,7.06,2.48,15,Active,8.58
201184,East,Residential,2023-02-19 07:00:00,9.13,8.14,30,Active,7.57
201185,Central,Commercial,2023-02-19 08:00:00,29.94,10.49,0,Active,5.14
201186,Central,Industrial,2023-02-19 09:00:00,20.8,1.13,0,Active,7.91
201187,West,Residential,2023-02-19 10:00:00,21.24,7.87,5,Active,7.33
201188,West,Residential,2023-02-19 11:00:00,17.91,6.57,0,Active,5.39
201189,South,Residential,2023-02-19 12:00:00,10.52,3.26,15,Active,6.76
201190,East,Residential,2023-02-19 13:00:00,14.94,6.02,0,Active,5.61
201191,North,Residential,2023-02-19 14:00:00,24.86,10.42,60,Active,8.82
201192,South,Commercial,2023-02-19 15:00:00,20.81,1.28,0,Active,6.49
201193,South,Commercial,2023-02-19 16:00:00,11.55,1.73,30,Active,5.15
201194,West,Residential,2023-02-19 17:00:00,12.1,10.24,15,Active,9.26
201195,West,Industrial,2023-02-19 18:00:00,9.81,11.61,15,Active,5.58
201196,West,Residential,2023-02-19 19:00:00,14.1,5.52,15,Active,6.5
201197,East,Residential,2023-02-19 20:00:00,25.2,6.86,30,Active,5.24
201198,North,Commercial,2023-02-19 21:00:00,6.44,9.51,5,Active,5.48
201199,North,Residential,2023-02-19 22:00:00,5.63,5.81,0,Active,6.98
201200,East,Residential,2023-02-19 23:00:00,12.04,2.68,0,Active,5.03
201201,West,Residential,2023-02-20 00:00:00,11.4,1.28,15,Active,8.22
201202,South,Residential,2023-02-20 01:00:00,15.51,1.47,5,Active,9.25
201203,South,Commercial,2023-02-20 02:00:00,9.64,4.78,0,Active,7.79
201204,Central,Residential,2023-02-20 03:00:00,11.2,9.66,0,Active,4.68
201205,South,Industrial,2023-02-20 04:00:00,26.03,4.5,0,Active,5.93
201206,Central,Residential,2023-02-20 05:00:00,15.64,8.3,15,Active,8.06
201207,Central,Commercial,2023-02-20 06:00:00,11.82,2.12,0,Active,5.04
201208,Central,Industrial,2023-02-20 07:00:00,34.88,9.82,30,Active,7.42
201209,West,Industrial,2023-02-20 08:00:00,16.08,11.78,0,Active,10.38
201210,East,Commercial,2023-02-20 09:00:00,21.07,3.46,15,Faulty,5.1
201211,West,Commercial,2023-02-20 10:00:00,12.45,7.22,5,Active,8.78
201212,West,Residential,2023-02-20 11:00:00,17.62,2.31,60,Active,5.74
201213,South,Residential,2023-02-20 12:00:00,5.21,5.02,10,Faulty,9.6
201214,West,Residential,2023-02-20 13:00:00,18.59,10.69,10,Active,8.95
201215,North,Residential,2023-02-20 14:00:00,10.21,1.1,60,Active,7.7
201216,South,Residential,2023-02-20 15:00:00,6.66,3.7,0,Faulty,5.22
201217,South,Residential,2023-02-20 16:00:00,9.64,9.92,15,Active,5.74
201218,Central,Residential,2023-02-20 17:00:00,25.34,2.97,0,Active,8.85
201219,East,Residential,2023-02-20 18:00:00,18.99,8.83,0,Active,4.61
201220,South,Residential,2023-02-20 19:00:00,12.7,8.59,15,Active,7.87
201221,North,Commercial,2023-02-20 20:00:00,10.06,1.88,0,Active,6.84
201222,South,Residential,2023-02-20 21:00:00,18.26,4.17,0,Active,9.01
201223,Central,Residential,2023-02-20 22:00:00,10.4,8.9,15,Active,8.19
201224,East,Residential,2023-02-20 23:00:00,18.57,9.09,0,Active,5.32
201225,North,Residential,2023-02-21 00:00:00,22.68,6.63,0,Active,8.62
201226,North,Residential,2023-02-21 01:00:00,13.85,8.69,15,Active,5.55
201227,East,Commercial,2023-02-21 02:00:00,24.96,5.19,0,Active,8.73
201228,South,Residential,2023-02-21 03:00:00,20.47,11.58,15,Active,9.52
201229,North,Residential,2023-02-21 04:00:00,27.84,7.07,60,Active,5.76
201230,South,Commercial,2023-02-21 05:00:00,10.69,6.4,10,Active,9.38
201231,North,Commercial,2023-02-21 06:00:00,12.22,11.82,0,Active,7.74
201232,North,Residential,2023-02-21 07:00:00,9.44,3.81,10,Faulty,9.81
201233,Central,Commercial,2023-02-21 08:00:00,20.76,3.01,0,Active,5.81
201234,Central,Residential,2023-02-21 09:00:00,14.72,10.18,15,Active,8.59
201235,Central,Industrial,2023-02-21 10:00:00,16.42,11.0,60,Active,7.07
201236,West,Residential,2023-02-21 11:00:00,17.42,9.61,30,Active,7.46
201237,West,Residential,2023-02-21 12:00:00,2.87,4.11,0,Active,7.7
201238,East,Residential,2023-02-21 13:00:00,10.08,5.3,5,Active,7.24
201239,West,Residential,2023-02-21 14:00:00,25.96,3.89,30,Faulty,5.87
201240,Central,Commercial,2023-02-21 15:00:00,9.86,3.19,5,Active,7.83
201241,North,Industrial,2023-02-21 16:00:00,22.95,10.53,0,Active,6.08
201242,East,Residential,2023-02-21 17:00:00,27.93,9.74,0,Active,6.29
201243,South,Residential,2023-02-21 18:00:00,36.0,6.04,10,Active,5.4
201244,North,Residential,2023-02-21 19:00:00,11.71,5.67,30,Active,5.27
201245,South,Residential,2023-02-21 20:00:00,19.78,9.82,10,Active,7.47
201246,South,Residential,2023-02-21 21:00:00,21.42,1.61,0,Active,8.71
201247,South,Residential,2023-02-21 22:00:00,5.91,8.37,0,Active,8.74
201248,West,Residential,2023-02-21 23:00:00,10.49,5.26,0,Active,5.89
201249,North,Residential,2023-02-22 00:00:00,16.53,2.99,0,Active,9.33
201250,West,Residential,2023-02-22 01:00:00,32.5,9.89,0,Faulty,8.27
201251,East,Residential,2023-02-22 02:00:00,7.82,10.4,0,Active,10.23
201252,East,Residential,2023-02-22 03:00:00,8.46,11.63,5,Active,8.35
201253,South,Residential,2023-02-22 04:00:00,13.94,3.8,0,Active,9.35
201254,Central,Residential,2023-02-22 05:00:00,3.12,1.96,10,Active,5.26
201255,East,Residential,2023-02-22 06:00:00,37.97,7.68,5,Active,6.26
201256,South,Commercial,2023-02-22 07:00:00,19.27,4.67,0,Active,6.38
201257,East,Industrial,2023-02-22 08:00:00,17.04,7.83,0,Active,10.23
201258,North,Residential,2023-02-22 09:00:00,5.3,11.2,0,Active,7.2
201259,Central,Industrial,2023-02-22 10:00:00,8.19,1.14,0,Active,7.54
201260,East,Residential,2023-02-22 11:00:00,9.43,6.95,60,Active,8.25
201261,Central,Industrial,2023-02-22 12:00:00,16.47,9.33,60,Active,10.09
201262,East,Commercial,2023-02-22 13:00:00,20.95,11.31,30,Active,7.42
201263,Central,Residential,2023-02-22 14:00:00,19.68,3.49,30,Active,6.9
201264,North,Residential,2023-02-22 15:00:00,10.18,5.53,60,Active,6.1
201265,West,Residential,2023-02-22 16:00:00,4.48,3.22,60,Active,10.23
201266,East,Residential,2023-02-22 17:00:00,20.47,8.38,15,Active,10.08
201267,West,Residential,2023-02-22 18:00:00,5.13,1.24,10,Active,7.32
201268,North,Commercial,2023-02-22 19:00:00,12.62,6.13,5,Active,9.2
201269,Central,Residential,2023-02-22 20:00:00,24.96,10.04,15,Active,5.31
201270,North,Residential,2023-02-22 21:00:00,34.62,2.97,0,Active,9.27
201271,Central,Commercial,2023-02-22 22:00:00,23.35,2.41,10,Active,8.44
201272,East,Commercial,2023-02-22 23:00:00,11.77,5.75,0,Active,7.68
201273,North,Commercial,2023-02-23 00:00:00,9.05,9.69,0,Active,8.19
201274,East,Commercial,2023-02-23 01:00:00,19.46,1.89,0,Active,5.27
201275,North,Residential,2023-02-23 02:00:00,18.63,10.4,15,Active,8.72
201276,South,Residential,2023-02-23 03:00:00,18.08,11.16,0,Active,5.13
201277,East,Residential,2023-02-23 04:00:00,11.24,9.35,5,Active,9.84
201278,Central,Residential,2023-02-23 05:00:00,16.9,7.89,10,Active,9.51
201279,South,Residential,2023-02-23 06:00:00,22.55,11.15,0,Active,9.36
201280,North,Residential,2023-02-23 07:00:00,18.95,9.1,10,Active,7.62
201281,Central,Commercial,2023-02-23 08:00:00,15.34,11.12,0,Active,5.99
201282,South,Industrial,2023-02-23 09:00:00,2.64,1.18,5,Active,8.52
201283,East,Commercial,2023-02-23 10:00:00,16.8,9.29,60,Active,9.72
201284,West,Commercial,2023-02-23 11:00:00,20.07,6.09,0,Active,8.87
201285,East,Residential,2023-02-23 12:00:00,13.8,2.59,0,Active,4.88
201286,Central,Residential,2023-02-23 13:00:00,17.84,8.56,0,Active,8.9
201287,North,Commercial,2023-02-23 14:00:00,3.17,7.91,30,Active,7.48
201288,Central,Residential,2023-02-23 15:00:00,15.41,7.3,15,Active,6.17
201289,South,Residential,2023-02-23 16:00:00,18.74,2.55,0,Active,9.53
201290,West,Industrial,2023-02-23 17:00:00,18.97,7.83,0,Active,8.16
201291,East,Residential,2023-02-23 18:00:00,28.07,5.52,60,Active,10.11
201292,North,Commercial,2023-02-23 19:00:00,18.79,4.77,0,Active,4.76
201293,South,Residential,2023-02-23 20:00:00,40.28,9.21,0,Active,5.58
201294,Central,Industrial,2023-02-23 21:00:00,28.29,1.7,0,Active,6.87
201295,South,Residential,2023-02-23 22:00:00,18.67,6.06,0,Active,9.98
201296,North,Commercial,2023-02-23 23:00:00,15.82,7.71,60,Active,5.94
201297,East,Commercial,2023-02-24 00:00:00,12.78,6.13,30,Active,6.1
201298,South,Commercial,2023-02-24 01:00:00,24.68,2.87,0,Active,7.45
201299,West,Residential,2023-02-24 02:00:00,8.24,4.83,10,Active,5.18
201300,Central,Residential,2023-02-24 03:00:00,40.83,11.01,0,Active,5.96
201301,Central,Residential,2023-02-24 04:00:00,19.95,8.65,0,Active,7.22
201302,East,Residential,2023-02-24 05:00:00,16.75,1.38,0,Active,5.95
201303,Central,Residential,2023-02-24 06:00:00,10.01,9.76,60,Active,5.46
201304,East,Residential,2023-02-24 07:00:00,21.46,2.36,0,Active,10.36
201305,Central,Residential,2023-02-24 08:00:00,18.49,7.7,60,Active,6.64
201306,South,Industrial,2023-02-24 09:00:00,14.44,9.72,30,Active,5.86
201307,Central,Residential,2023-02-24 10:00:00,11.76,3.2,30,Active,9.23
201308,Central,Residential,2023-02-24 11:00:00,20.73,2.8,5,Active,8.83
201309,North,Residential,2023-02-24 12:00:00,21.52,2.5,15,Active,10.05
201310,West,Industrial,2023-02-24 13:00:00,21.61,7.36,0,Active,9.34
201311,South,Industrial,2023-02-24 14:00:00,7.62,9.73,0,Active,9.03
201312,Central,Residential,2023-02-24 15:00:00,8.37,7.03,30,Active,9.71
201313,West,Commercial,2023-02-24 16:00:00,21.56,1.91,0,Active,6.98
201314,South,Commercial,2023-02-24 17:00:00,3.3,3.96,10,Active,6.54
201315,South,Residential,2023-02-24 18:00:00,25.88,2.56,5,Active,8.94
201316,North,Residential,2023-02-24 19:00:00,29.46,8.44,5,Active,7.5
201317,East,Residential,2023-02-24 20:00:00,22.86,8.06,0,Active,6.84
201318,South,Residential,2023-02-24 21:00:00,23.89,8.52,30,Active,10.47
201319,West,Residential,2023-02-24 22:00:00,25.87,9.57,15,Active,5.62
201320,North,Commercial,2023-02-24 23:00:00,5.08,1.75,0,Active,7.58
201321,North,Residential,2023-02-25 00:00:00,20.97,7.48,10,Faulty,6.56
201322,South,Residential,2023-02-25 01:00:00,9.16,10.9,15,Active,5.39
201323,West,Industrial,2023-02-25 02:00:00,8.01,1.14,60,Active,8.56
201324,West,Residential,2023-02-25 03:00:00,23.91,3.14,0,Active,8.99
201325,South,Residential,2023-02-25 04:00:00,5.98,11.09,60,Active,4.71
201326,Central,Commercial,2023-02-25 05:00:00,4.58,8.66,0,Active,7.63
201327,West,Residential,2023-02-25 06:00:00,9.53,4.86,0,Faulty,6.58
201328,North,Commercial,2023-02-25 07:00:00,10.29,3.13,0,Active,5.73
201329,East,Industrial,2023-02-25 08:00:00,10.27,1.87,30,Active,5.86
201330,South,Residential,2023-02-25 09:00:00,15.79,10.55,15,Active,6.11
201331,South,Commercial,2023-02-25 10:00:00,22.89,10.29,0,Active,7.69
201332,North,Residential,2023-02-25 11:00:00,15.51,5.44,30,Active,4.54
201333,South,Residential,2023-02-25 12:00:00,11.05,6.45,10,Faulty,8.62
201334,Central,Residential,2023-02-25 13:00:00,24.41,8.55,0,Active,7.03
201335,East,Residential,2023-02-25 14:00:00,22.39,10.12,10,Active,4.73
201336,South,Commercial,2023-02-25 15:00:00,12.04,10.42,10,Active,4.92
201337,Central,Residential,2023-02-25 16:00:00,10.04,3.16,0,Active,5.6
201338,North,Residential,2023-02-25 17:00:00,12.79,3.08,15,Active,5.95
201339,North,Residential,2023-02-25 18:00:00,14.65,10.28,5,Active,7.39
201340,Central,Residential,2023-02-25 19:00:00,15.82,6.9,0,Active,6.09
201341,West,Residential,2023-02-25 20:00:00,28.56,8.23,10,Faulty,7.33
201342,North,Industrial,2023-02-25 21:00:00,22.48,4.0,0,Active,8.3
201343,Central,Residential,2023-02-25 22:00:00,7.98,2.59,0,Active,9.43
201344,Central,Residential,2023-02-25 23:00:00,10.81,2.21,15,Active,8.46
201345,North,Residential,2023-02-26 00:00:00,13.26,1.12,60,Active,10.28
201346,South,Residential,2023-02-26 01:00:00,14.82,4.89,0,Active,9.57
201347,East,Residential,2023-02-26 02:00:00,16.18,8.46,60,Active,4.72
201348,South,Residential,2023-02-26 03:00:00,15.93,3.75,15,Active,9.58
201349,North,Residential,2023-02-26 04:00:00,28.68,2.52,5,Active,8.18
201350,North,Residential,2023-02-26 05:00:00,25.39,5.84,0,Faulty,8.38
201351,South,Residential,2023-02-26 06:00:00,25.91,5.88,60,Active,5.37
201352,South,Commercial,2023-02-26 07:00:00,8.77,3.34,0,Active,10.37
201353,North,Residential,2023-02-26 08:00:00,6.74,4.03,15,Active,8.21
201354,Central,Residential,2023-02-26 09:00:00,9.34,9.67,0,Active,5.65
201355,West,Industrial,2023-02-26 10:00:00,11.07,2.07,60,Active,10.5
201356,East,Commercial,2023-02-26 11:00:00,12.58,7.1,60,Active,6.89
201357,Central,Residential,2023-02-26 12:00:00,8.32,4.65,0,Active,8.41
201358,South,Commercial,2023-02-26 13:00:00,16.44,2.83,0,Active,9.1
201359,East,Residential,2023-02-26 14:00:00,11.47,7.01,5,Faulty,5.88
201360,West,Residential,2023-02-26 15:00:00,8.9,2.5,0,Active,5.28
201361,North,Residential,2023-02-26 16:00:00,26.49,7.6,0,Active,5.87
201362,East,Residential,2023-02-26 17:00:00,24.1,5.31,0,Active,7.16
201363,East,Commercial,2023-02-26 18:00:00,15.15,3.05,30,Active,8.8
201364,East,Residential,2023-02-26 19:00:00,5.62,3.72,30,Active,7.51
201365,East,Residential,2023-02-26 20:00:00,34.99,4.85,15,Active,9.29
201366,East,Industrial,2023-02-26 21:00:00,6.86,10.31,15,Active,9.43
201367,West,Commercial,2023-02-26 22:00:00,21.06,4.28,60,Active,5.91
201368,South,Residential,2023-02-26 23:00:00,17.29,9.02,0,Active,6.59
201369,Central,Residential,2023-02-27 00:00:00,16.97,3.82,5,Active,4.62
201370,East,Industrial,2023-02-27 01:00:00,26.98,3.71,30,Active,9.98
201371,South,Residential,2023-02-27 02:00:00,27.36,5.52,0,Active,9.67
201372,West,Commercial,2023-02-27 03:00:00,25.49,7.39,0,Active,5.7
201373,West,Residential,2023-02-27 04:00:00,18.89,8.98,30,Active,7.77
201374,West,Residential,2023-02-27 05:00:00,16.86,6.63,10,Active,5.05
201375,Central,Residential,2023-02-27 06:00:00,24.26,9.64,0,Active,9.13
201376,West,Residential,2023-02-27 07:00:00,4.2,4.6,30,Active,7.6
201377,North,Residential,2023-02-27 08:00:00,17.64,9.46,5,Active,8.93
201378,East,Industrial,2023-02-27 09:00:00,17.74,9.85,5,Active,7.65
201379,West,Commercial,2023-02-27 10:00:00,8.38,11.7,30,Active,5.08
201380,North,Commercial,2023-02-27 11:00:00,17.16,10.19,15,Active,5.33
201381,Central,Industrial,2023-02-27 12:00:00,9.85,1.39,15,Active,5.74
201382,Central,Residential,2023-02-27 13:00:00,17.37,8.04,0,Active,8.28
201383,North,Residential,2023-02-27 14:00:00,11.55,7.3,5,Active,10.07
201384,Central,Industrial,2023-02-27 15:00:00,12.94,1.89,5,Active,8.51
201385,Central,Commercial,2023-02-27 16:00:00,9.56,4.57,0,Active,8.59
201386,North,Residential,2023-02-27 17:00:00,9.42,10.96,30,Active,5.04
201387,East,Residential,2023-02-27 18:00:00,24.8,8.72,5,Active,9.07
201388,Central,Industrial,2023-02-27 19:00:00,6.87,9.5,60,Active,10.44
201389,South,Residential,2023-02-27 20:00:00,11.49,2.77,60,Active,7.11
201390,West,Residential,2023-02-27 21:00:00,6.0,10.16,30,Active,8.18
201391,Central,Residential,2023-02-27 22:00:00,9.48,8.04,0,Active,9.72
201392,South,Commercial,2023-02-27 23:00:00,14.78,11.27,0,Active,6.19
201393,South,Commercial,2023-02-28 00:00:00,17.67,11.89,15,Active,5.89
201394,West,Residential,2023-02-28 01:00:00,17.84,11.97,60,Active,5.75
201395,South,Residential,2023-02-28 02:00:00,6.25,6.74,60,Active,7.73
201396,South,Residential,2023-02-28 03:00:00,10.89,8.41,0,Active,9.56
201397,East,Residential,2023-02-28 04:00:00,8.28,3.54,15,Active,5.16
201398,East,Residential,2023-02-28 05:00:00,5.3,8.0,0,Active,10.29
201399,North,Residential,2023-02-28 06:00:00,18.86,9.39,30,Active,7.07
201400,Central,Commercial,2023-02-28 07:00:00,22.98,6.71,0,Active,5.17
201401,Central,Residential,2023-02-28 08:00:00,15.75,10.35,60,Active,9.56
201402,Central,Residential,2023-02-28 09:00:00,12.4,8.29,15,Active,5.33
201403,East,Commercial,2023-02-28 10:00:00,29.92,10.25,0,Active,5.6
201404,West,Residential,2023-02-28 11:00:00,8.05,11.57,60,Active,8.14
201405,Central,Commercial,2023-02-28 12:00:00,19.51,2.12,15,Active,6.49
201406,West,Commercial,2023-02-28 13:00:00,9.27,3.93,5,Active,8.7
201407,South,Residential,2023-02-28 14:00:00,7.7,9.64,0,Active,4.82
201408,North,Residential,2023-02-28 15:00:00,23.54,1.21,10,Active,9.35
201409,North,Residential,2023-02-28 16:00:00,13.38,2.63,0,Active,9.06
201410,South,Residential,2023-02-28 17:00:00,11.37,7.36,5,Active,8.73
201411,Central,Residential,2023-02-28 18:00:00,15.72,8.07,0,Active,6.05
201412,South,Industrial,2023-02-28 19:00:00,11.42,6.28,15,Active,5.03
201413,West,Commercial,2023-02-28 20:00:00,9.15,1.49,15,Active,9.17
201414,West,Residential,2023-02-28 21:00:00,19.68,5.78,10,Active,8.72
201415,South,Residential,2023-02-28 22:00:00,22.28,7.46,15,Active,6.06
201416,Central,Industrial,2023-02-28 23:00:00,20.17,9.64,30,Active,7.81
201417,South,Commercial,2023-03-01 00:00:00,11.88,1.92,5,Active,9.45
201418,Central,Residential,2023-03-01 01:00:00,18.71,1.74,10,Active,6.55
201419,Central,Residential,2023-03-01 02:00:00,10.75,6.93,0,Active,6.75
201420,Central,Commercial,2023-03-01 03:00:00,26.89,1.32,15,Active,6.6
201421,East,Commercial,2023-03-01 04:00:00,10.36,1.6,60,Active,5.47
201422,North,Commercial,2023-03-01 05:00:00,17.35,5.43,15,Active,9.04
201423,Central,Industrial,2023-03-01 06:00:00,20.82,9.48,5,Active,5.57
201424,Central,Commercial,2023-03-01 07:00:00,4.96,11.06,5,Active,5.51
201425,West,Industrial,2023-03-01 08:00:00,12.23,3.7,5,Faulty,9.76
201426,North,Residential,2023-03-01 09:00:00,4.55,2.28,60,Active,4.73
201427,East,Commercial,2023-03-01 10:00:00,20.47,7.85,0,Active,8.97
201428,North,Residential,2023-03-01 11:00:00,17.88,7.66,0,Active,5.27
201429,North,Commercial,2023-03-01 12:00:00,13.7,5.08,0,Active,6.68
201430,Central,Residential,2023-03-01 13:00:00,3.7,6.61,60,Active,8.73
201431,North,Residential,2023-03-01 14:00:00,10.97,3.16,60,Active,4.86
201432,West,Residential,2023-03-01 15:00:00,17.58,6.54,0,Active,7.75
201433,North,Residential,2023-03-01 16:00:00,28.97,7.76,0,Active,6.8
201434,South,Commercial,2023-03-01 17:00:00,17.2,1.03,0,Faulty,10.01
201435,North,Residential,2023-03-01 18:00:00,7.54,3.82,5,Active,7.58
201436,East,Commercial,2023-03-01 19:00:00,22.93,5.63,60,Active,8.06
201437,Central,Residential,2023-03-01 20:00:00,19.03,6.43,0,Active,9.29
201438,West,Commercial,2023-03-01 21:00:00,12.73,8.98,10,Active,7.81
201439,West,Industrial,2023-03-01 22:00:00,22.03,5.61,5,Active,4.89
201440,East,Residential,2023-03-01 23:00:00,8.67,7.08,0,Active,5.81
201441,East,Residential,2023-03-02 00:00:00,33.9,6.81,30,Active,5.37
201442,East,Industrial,2023-03-02 01:00:00,7.71,9.14,30,Active,5.9
201443,South,Residential,2023-03-02 02:00:00,30.7,5.51,0,Active,4.87
201444,East,Residential,2023-03-02 03:00:00,14.41,10.74,5,Active,8.36
201445,South,Residential,2023-03-02 04:00:00,14.23,11.72,10,Active,7.08
201446,East,Residential,2023-03-02 05:00:00,19.38,10.57,60,Active,6.38
201447,South,Residential,2023-03-02 06:00:00,17.11,11.01,10,Active,9.84
201448,West,Residential,2023-03-02 07:00:00,41.49,2.38,30,Active,6.73
201449,West,Commercial,2023-03-02 08:00:00,5.94,10.84,30,Active,6.02
201450,North,Commercial,2023-03-02 09:00:00,17.04,11.67,0,Active,7.05
201451,North,Residential,2023-03-02 10:00:00,6.31,1.05,0,Active,8.3
201452,Central,Industrial,2023-03-02 11:00:00,28.24,5.69,0,Active,6.82
201453,Central,Commercial,2023-03-02 12:00:00,12.31,4.83,60,Active,9.42
201454,East,Residential,2023-03-02 13:00:00,18.04,6.19,5,Active,7.76
201455,South,Residential,2023-03-02 14:00:00,29.39,4.76,0,Active,7.41
201456,West,Industrial,2023-03-02 15:00:00,18.19,6.23,60,Active,7.74
201457,South,Residential,2023-03-02 16:00:00,17.0,3.6,5,Active,6.42
201458,West,Residential,2023-03-02 17:00:00,5.56,5.61,0,Active,7.32
201459,Central,Residential,2023-03-02 18:00:00,26.05,8.27,60,Active,5.75
201460,North,Industrial,2023-03-02 19:00:00,10.51,6.17,0,Active,5.89
201461,Central,Residential,2023-03-02 20:00:00,11.43,9.24,0,Active,7.16
201462,South,Commercial,2023-03-02 21:00:00,18.42,10.57,10,Active,9.36
201463,South,Residential,2023-03-02 22:00:00,34.22,3.51,60,Active,8.07
201464,North,Commercial,2023-03-02 23:00:00,16.04,10.8,60,Active,7.33
201465,South,Residential,2023-03-03 00:00:00,25.6,9.1,10,Active,10.0
201466,East,Residential,2023-03-03 01:00:00,28.99,3.61,0,Active,5.82
201467,South,Residential,2023-03-03 02:00:00,16.13,2.84,15,Active,7.93
201468,South,Residential,2023-03-03 03:00:00,5.52,7.08,0,Active,6.83
201469,Central,Residential,2023-03-03 04:00:00,19.02,8.02,0,Active,5.36
201470,South,Residential,2023-03-03 05:00:00,10.5,7.73,0,Active,8.97
201471,North,Residential,2023-03-03 06:00:00,14.72,10.92,30,Active,9.17
201472,North,Residential,2023-03-03 07:00:00,21.5,5.39,0,Active,4.95
